2.032 , 200.0
2.035 , 213.0
2.037 , 193.0
2.04 , 189.0
2.042 , 187.0
2.045 , 185.0
2.047 , 183.0
2.05 , 181.0
2.053 , 197.0
2.055 , 177.0
2.058 , 174.0
2.06 , 172.0
2.063 , 169.0
2.066 , 177.0
2.068 , 166.0
2.071 , 164.0
2.073 , 164.0
2.076 , 164.0
2.078 , 163.0
2.081 , 163.0
2.084 , 174.0
2.086 , 161.0
2.089 , 161.0
2.091 , 161.0
2.094 , 163.0
2.096 , 172.0
2.099 , 166.0
2.102 , 169.0
2.104 , 170.0
2.107 , 172.0
2.109 , 176.0
2.112 , 174.0
2.115 , 178.0
2.117 , 177.0
2.12 , 180.0
2.122 , 182.0
2.125 , 185.0
2.128 , 193.0
2.13 , 189.0
2.133 , 191.0
2.135 , 192.0
2.138 , 194.0
2.141 , 191.0
2.143 , 199.0
2.146 , 203.0
2.148 , 206.0
2.151 , 210.0
2.154 , 214.0
2.156 , 218.0
2.159 , 215.0
2.161 , 225.0
2.164 , 229.0
2.166 , 233.0
2.169 , 239.0
2.171 , 238.0
2.174 , 249.0
2.177 , 255.0
2.179 , 258.0
2.182 , 264.0
2.185 , 267.0
2.187 , 272.0
2.19 , 278.0
2.192 , 282.0
2.195 , 288.0
2.197 , 278.0
2.2 , 298.0
2.203 , 286.0
2.205 , 308.0
2.208 , 312.0
2.211 , 316.0
2.213 , 320.0
2.216 , 309.0
2.218 , 330.0
2.221 , 336.0
2.223 , 341.0
2.226 , 347.0
2.229 , 332.0
2.231 , 358.0
2.234 , 364.0
2.236 , 368.0
2.239 , 374.0
2.241 , 359.0
2.244 , 385.0
2.247 , 392.0
2.249 , 397.0
2.252 , 404.0
2.255 , 408.0
2.257 , 414.0
2.26 , 391.0
2.262 , 423.0
2.265 , 429.0
2.267 , 433.0
2.27 , 438.0
2.273 , 417.0
2.275 , 446.0
2.278 , 451.0
2.28 , 454.0
2.283 , 457.0
2.286 , 441.0
2.288 , 464.0
2.291 , 468.0
2.293 , 471.0
2.296 , 476.0
2.298 , 454.0
2.301 , 483.0
2.304 , 486.0
2.306 , 489.0
2.309 , 493.0
2.311 , 494.0
2.314 , 496.0
2.317 , 479.0
2.319 , 503.0
2.322 , 507.0
2.324 , 509.0
2.327 , 513.0
2.33 , 500.0
2.332 , 518.0
2.335 , 520.0
2.337 , 522.0
2.34 , 523.0
2.343 , 500.0
2.345 , 525.0
2.348 , 527.0
2.35 , 528.0
2.353 , 528.0
2.355 , 529.0
2.358 , 528.0
2.361 , 511.0
2.363 , 525.0
2.366 , 524.0
2.368 , 523.0
2.371 , 522.0
2.373 , 510.0
2.376 , 520.0
2.379 , 518.0
2.381 , 517.0
2.384 , 515.0
2.387 , 513.0
2.389 , 511.0
2.392 , 502.0
2.394 , 507.0
2.397 , 506.0
2.399 , 505.0
2.402 , 503.0
2.405 , 497.0
2.407 , 498.0
2.41 , 495.0
2.412 , 492.0
2.415 , 488.0
2.418 , 482.0
2.42 , 482.0
2.423 , 478.0
2.425 , 475.0
2.428 , 470.0
2.43 , 468.0
2.433 , 462.0
2.436 , 455.0
2.438 , 451.0
2.441 , 445.0
2.444 , 441.0
2.446 , 436.0
2.449 , 442.0
2.451 , 427.0
2.454 , 421.0
2.456 , 417.0
2.459 , 411.0
2.461 , 409.0
2.464 , 401.0
2.467 , 395.0
2.469 , 393.0
2.472 , 388.0
2.475 , 385.0
2.477 , 381.0
2.48 , 386.0
2.482 , 371.0
2.485 , 365.0
2.487 , 360.0
2.49 , 354.0
2.493 , 365.0
2.495 , 344.0
2.498 , 338.0
2.5 , 334.0
2.503 , 328.0
2.505 , 334.0
2.508 , 317.0
2.511 , 310.0
2.513 , 305.0
2.516 , 299.0
2.519 , 294.0
2.521 , 288.0
2.524 , 301.0
2.526 , 279.0
2.529 , 273.0
2.531 , 270.0
2.534 , 264.0
2.537 , 277.0
2.539 , 256.0
2.542 , 251.0
2.544 , 249.0
2.547 , 245.0
2.549 , 257.0
2.552 , 238.0
2.555 , 234.0
2.557 , 231.0
2.56 , 227.0
2.563 , 223.0
2.565 , 219.0
2.568 , 239.0
2.57 , 212.0
2.573 , 209.0
2.575 , 208.0
2.578 , 202.0
2.581 , 211.0
2.583 , 196.0
2.586 , 191.0
2.588 , 189.0
2.591 , 188.0
2.594 , 185.0
2.596 , 183.0
2.599 , 197.0
2.601 , 181.0
2.604 , 179.0
2.606 , 178.0
2.609 , 177.0
2.611 , 192.0
2.614 , 175.0
2.617 , 174.0
2.619 , 174.0
2.622 , 173.0
2.625 , 180.0
2.627 , 172.0
2.63 , 172.0
2.632 , 171.0
2.635 , 170.0
2.637 , 170.0
2.64 , 172.0
2.643 , 179.0
2.645 , 171.0
2.648 , 172.0
2.65 , 173.0
2.653 , 174.0
2.656 , 180.0
2.658 , 176.0
2.661 , 178.0
2.663 , 179.0
2.666 , 182.0
2.668 , 183.0
2.671 , 187.0
2.674 , 191.0
2.676 , 192.0
2.679 , 197.0
2.681 , 199.0
2.684 , 201.0
2.686 , 205.0
2.689 , 208.0
2.692 , 212.0
2.694 , 214.0
2.697 , 219.0
2.699 , 221.0
2.702 , 225.0
2.705 , 219.0
2.707 , 231.0
2.71 , 236.0
2.712 , 238.0
2.715 , 242.0
2.717 , 237.0
2.72 , 250.0
2.723 , 254.0
2.725 , 257.0
2.728 , 263.0
2.731 , 266.0
2.733 , 271.0
2.736 , 264.0
2.738 , 280.0
2.741 , 286.0
2.744 , 293.0
2.746 , 297.0
2.749 , 286.0
2.751 , 307.0
2.754 , 313.0
2.756 , 317.0
2.759 , 323.0
2.761 , 310.0
2.764 , 333.0
2.767 , 340.0
2.769 , 344.0
2.772 , 350.0
2.775 , 355.0
2.777 , 360.0
2.78 , 341.0
2.782 , 369.0
2.785 , 374.0
2.787 , 377.0
2.79 , 383.0
2.793 , 366.0
2.795 , 392.0
2.798 , 398.0
2.8 , 401.0
2.803 , 407.0
2.805 , 392.0
2.808 , 417.0
2.811 , 421.0
2.813 , 425.0
